0.00E+00	-2.12398E-11
1.00E-02	-1.22266E-11
2.00E-02	-3.93352E-12
3.00E-02	8.87611E-12
4.00E-02	2.51979E-11
5.00E-02	4.10726E-11
6.00E-02	9.96649E-11
7.00E-02	9.65121E-11
8.00E-02	1.26560E-10
9.00E-02	1.91975E-10
1.00E-01	2.59747E-10
1.10E-01	3.47075E-10
1.20E-01	4.57298E-10
1.30E-01	5.98352E-10
1.40E-01	7.78983E-10
1.50E-01	1.00993E-09
1.60E-01	1.30520E-09
1.70E-01	1.68364E-09
1.80E-01	2.16785E-09
1.90E-01	2.78858E-09
2.00E-01	3.58183E-09
2.10E-01	4.59847E-09
2.20E-01	5.89832E-09
2.30E-01	7.57295E-09
2.40E-01	9.72666E-09
2.50E-01	1.24841E-08
2.60E-01	1.60608E-08
2.70E-01	2.06876E-08
2.80E-01	2.66862E-08
2.90E-01	3.44906E-08
3.00E-01	4.46701E-08
3.10E-01	5.79973E-08
3.20E-01	7.55328E-08
3.30E-01	9.86650E-08
3.40E-01	1.29459E-07
3.50E-01	1.70403E-07
3.60E-01	2.25048E-07
3.70E-01	2.98835E-07
3.80E-01	3.98678E-07
3.90E-01	5.34459E-07
4.00E-01	7.20160E-07
4.10E-01	9.74867E-07
4.20E-01	1.32715E-06
4.30E-01	1.81478E-06
4.40E-01	2.49187E-06
4.50E-01	3.43321E-06
4.60E-01	4.74396E-06
4.70E-01	6.56279E-06
4.80E-01	9.07870E-06
4.90E-01	1.25352E-05
5.00E-01	1.72143E-05
5.10E-01	2.34918E-05
5.20E-01	3.17269E-05
5.30E-01	4.22905E-05
5.40E-01	5.54889E-05
5.50E-01	7.15398E-05
5.60E-01	9.05220E-05
5.70E-01	1.12460E-04
5.80E-01	1.37197E-04
5.90E-01	1.64576E-04
6.00E-01	1.94335E-04
6.10E-01	2.26226E-04
6.20E-01	2.60042E-04
6.30E-01	2.95454E-04
6.40E-01	3.32492E-04
6.50E-01	3.70868E-04
6.60E-01	4.10439E-04
6.70E-01	4.51050E-04
6.80E-01	4.92592E-04
6.90E-01	5.34975E-04
7.00E-01	5.78154E-04
7.10E-01	6.21964E-04
7.20E-01	6.66405E-04
7.30E-01	7.11418E-04
7.40E-01	7.56936E-04
7.50E-01	8.02869E-04
7.60E-01	8.49274E-04
7.70E-01	8.95884E-04
7.80E-01	9.42994E-04
7.90E-01	9.90446E-04
8.00E-01	1.03819E-03
8.10E-01	1.08651E-03
8.20E-01	1.13478E-03
8.30E-01	1.18334E-03
8.40E-01	1.23210E-03
8.50E-01	1.28110E-03
8.60E-01	1.33027E-03
8.70E-01	1.37969E-03
8.80E-01	1.42922E-03
8.90E-01	1.47897E-03
9.00E-01	1.52882E-03
9.10E-01	1.57868E-03
9.20E-01	1.62886E-03
9.30E-01	1.67915E-03
9.40E-01	1.72956E-03
9.50E-01	1.78009E-03
9.60E-01	1.83078E-03
9.70E-01	1.88152E-03
9.80E-01	1.93240E-03
9.90E-01	1.98334E-03
1.00E+00	2.03446E-03
