bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691204 counts_off = 32 period_off = 0.100678 rate_off = 317.844 ratee_off = 56.1874 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691204 counts_on = 12 period_on = 0.100603 rate_on = 119.28 ratee_on = 34.4332 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691205 counts_off = 12 period_off = 0.100762 rate_off = 119.093 ratee_off = 34.3791 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691205 counts_on = 3 period_on = 0.100944 rate_on = 29.7195 ratee_on = 17.1586 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691206 counts_off = 2 period_off = 0.10011 rate_off = 19.9781 ratee_off = 14.1266 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691206 counts_on = 3 period_on = 0.101195 rate_on = 29.6457 ratee_on = 17.1159 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691207 counts_off = 26 period_off = 0.100803 rate_off = 257.93 ratee_off = 50.5843 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691207 counts_on = 3 period_on = 0.100304 rate_on = 29.9092 ratee_on = 17.2681 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691208 counts_off = 4 period_off = 0.100226 rate_off = 39.9098 ratee_off = 19.9549 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691208 counts_on = 0 period_on = 0.100394 rate_on = 0 ratee_on = 0 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691209 counts_off = 1 period_off = 0.101165 rate_off = 9.88486 ratee_off = 9.88486 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691210 counts_on = 1 period_on = 0.101149 rate_on = 9.88644 ratee_on = 9.88644 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691210 counts_off = 31 period_off = 0.101036 rate_off = 306.82 ratee_off = 55.1065 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691210 counts_on = 5 period_on = 0.100499 rate_on = 49.752 ratee_on = 22.2498 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691211 counts_off = 4 period_off = 0.100224 rate_off = 39.9105 ratee_off = 19.9552 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691211 counts_on = 51 period_on = 0.100603 rate_on = 506.943 ratee_on = 70.9862 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691212 counts_off = 8 period_off = 0.10019 rate_off = 79.848 ratee_off = 28.2305 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691213 counts_on = 4 period_on = 0.10038 rate_on = 39.8485 ratee_on = 19.9242 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691213 counts_off = 3 period_off = 0.100521 rate_off = 29.8445 ratee_off = 17.2307 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691214 counts_on = 5 period_on = 0.100039 rate_on = 49.9805 ratee_on = 22.352 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691214 counts_off = 3 period_off = 0.101278 rate_off = 29.6215 ratee_off = 17.102 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691215 counts_on = 83 period_on = 0.100332 rate_on = 827.252 ratee_on = 90.8027 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691215 counts_off = 2 period_off = 0.101029 rate_off = 19.7963 ratee_off = 13.9981 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691216 counts_on = 5 period_on = 0.10059 rate_on = 49.7066 ratee_on = 22.2295 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691216 counts_off = 5 period_off = 0.10064 rate_off = 49.6819 ratee_off = 22.2184 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691217 counts_on = 3 period_on = 0.100942 rate_on = 29.72 ratee_on = 17.1588 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691217 counts_off = 2 period_off = 0.100316 rate_off = 19.937 ratee_off = 14.0976 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691218 counts_on = 3 period_on = 0.100608 rate_on = 29.8188 ratee_on = 17.2159 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691218 counts_off = 4 period_off = 0.100519 rate_off = 39.7935 ratee_off = 19.8968 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691219 counts_on = 3 period_on = 0.100083 rate_on = 29.9751 ratee_on = 17.3061 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691219 counts_off = 2 period_off = 0.100508 rate_off = 19.899 ratee_off = 14.0707 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691220 counts_on = 1 period_on = 0.100287 rate_on = 9.9714 ratee_on = 9.9714 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691220 counts_off = 2 period_off = 0.100816 rate_off = 19.8382 ratee_off = 14.0277 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691221 counts_on = 3 period_on = 0.100864 rate_on = 29.7431 ratee_on = 17.1722 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691221 counts_off = 12 period_off = 0.10009 rate_off = 119.892 ratee_off = 34.6098 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645691222 counts_on = 2 period_on = 0.100184 rate_on = 19.9633 ratee_on = 14.1162 temperature_on = -30.2
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691222 counts_off = 3 period_off = 0.100931 rate_off = 29.7233 ratee_off = 17.1607 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645691223 counts_on = 1 period_on = 0.100763 rate_on = 9.92431 ratee_on = 9.92431 temperature_on = -30.2
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691223 counts_off = 3 period_off = 0.100336 rate_off = 29.8995 ratee_off = 17.2625 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645691224 counts_on = 7 period_on = 0.101126 rate_on = 69.2206 ratee_on = 26.1629 temperature_on = -30.2
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691224 counts_off = 10 period_off = 0.100177 rate_off = 99.823 ratee_off = 31.5668 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645691225 counts_on = 1 period_on = 0.10065 rate_on = 9.93542 ratee_on = 9.93542 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691225 counts_off = 4 period_off = 0.100619 rate_off = 39.754 ratee_off = 19.877 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691226 counts_on = 2 period_on = 0.100107 rate_on = 19.9787 ratee_on = 14.127 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691226 counts_off = 23 period_off = 0.100842 rate_off = 228.08 ratee_off = 47.558 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691227 counts_on = 4 period_on = 0.100305 rate_on = 39.8785 ratee_on = 19.9392 temperature_on = -30.3
bias_voltage = 48.300 bias_dac = 2522 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645691227 counts_off = 6 period_off = 0.100594 rate_off = 59.6458 ratee_off = 24.3503 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645691228 counts_on = 5 period_on = 0.100239 rate_on = 49.8808 ratee_on = 22.3074 temperature_on = -30.3
