bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692529 counts_off = 12399 period_off = 0.100334 rate_off = 123577 ratee_off = 1109.8 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692530 counts_on = 12242 period_on = 0.101029 rate_on = 121173 ratee_on = 1095.16 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692530 counts_off = 12260 period_off = 0.101112 rate_off = 121251 ratee_off = 1095.07 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692531 counts_on = 0 period_on = 0.1005 rate_on = 0 ratee_on = 0 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692531 counts_off = 11166 period_off = 0.101215 rate_off = 110320 ratee_off = 1044.01 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692532 counts_on = 11820 period_on = 0.100107 rate_on = 118074 ratee_on = 1086.04 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692532 counts_off = 11626 period_off = 0.10038 rate_off = 115820 ratee_off = 1074.16 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692533 counts_on = 11946 period_on = 0.100774 rate_on = 118543 ratee_on = 1084.59 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692533 counts_off = 11877 period_off = 0.100796 rate_off = 117831 ratee_off = 1081.2 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692534 counts_on = 11088 period_on = 0.0978225 rate_on = 113348 ratee_on = 1076.44 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692534 counts_off = 11396 period_off = 0.100703 rate_off = 113164 ratee_off = 1060.06 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692535 counts_on = 12665 period_on = 0.101059 rate_on = 125323 ratee_on = 1113.6 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692535 counts_off = 14986 period_off = 0.100066 rate_off = 149762 ratee_off = 1223.37 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692536 counts_on = 13235 period_on = 0.100394 rate_on = 131830 ratee_on = 1145.91 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692536 counts_off = 13001 period_off = 0.101309 rate_off = 128330 ratee_off = 1125.48 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692537 counts_on = 13370 period_on = 0.100249 rate_on = 133368 ratee_on = 1153.42 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692537 counts_off = 12907 period_off = 0.100867 rate_off = 127961 ratee_off = 1126.33 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692538 counts_on = 13894 period_on = 0.101131 rate_on = 137386 ratee_on = 1165.55 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692538 counts_off = 13085 period_off = 0.100633 rate_off = 130027 ratee_off = 1136.7 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692539 counts_on = 13527 period_on = 0.101318 rate_on = 133510 ratee_on = 1147.93 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692539 counts_off = 13109 period_off = 0.100047 rate_off = 131028 ratee_off = 1144.41 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692540 counts_on = 12456 period_on = 0.101081 rate_on = 123228 ratee_on = 1104.13 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692541 counts_off = 13009 period_off = 0.100482 rate_off = 129466 ratee_off = 1135.1 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692541 counts_on = 14233 period_on = 0.10038 rate_on = 141791 ratee_on = 1188.51 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692542 counts_off = 12037 period_off = 0.101172 rate_off = 118975 ratee_off = 1084.42 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692542 counts_on = 11030 period_on = 0.100938 rate_on = 109275 ratee_on = 1040.48 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692542 counts_off = 11804 period_off = 0.100395 rate_off = 117576 ratee_off = 1082.19 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692543 counts_on = 12404 period_on = 0.100972 rate_on = 122846 ratee_on = 1103.01 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692544 counts_off = 11933 period_off = 0.100401 rate_off = 118853 ratee_off = 1088.02 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692544 counts_on = 12570 period_on = 0.100072 rate_on = 125609 ratee_on = 1120.35 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692545 counts_off = 12472 period_off = 0.100908 rate_off = 123597 ratee_off = 1106.73 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692545 counts_on = 11746 period_on = 0.101191 rate_on = 116078 ratee_on = 1071.04 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692546 counts_off = 11158 period_off = 0.100967 rate_off = 110511 ratee_off = 1046.2 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692546 counts_on = 12105 period_on = 0.101231 rate_on = 119578 ratee_on = 1086.84 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692547 counts_off = 12816 period_off = 0.100034 rate_off = 128116 ratee_off = 1131.69 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692547 counts_on = 11008 period_on = 0.100238 rate_on = 109819 ratee_on = 1046.7 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692548 counts_off = 13102 period_off = 0.100537 rate_off = 130321 ratee_off = 1138.53 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692548 counts_on = 13497 period_on = 0.101151 rate_on = 133434 ratee_on = 1148.55 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692549 counts_off = 12151 period_off = 0.100033 rate_off = 121470 ratee_off = 1101.95 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692549 counts_on = 12360 period_on = 0.100833 rate_on = 122578 ratee_on = 1102.57 temperature_on = -29.7
bias_voltage = 51.300 bias_dac = 2678 pulse_voltage = 960  threshold_off = 6 timestamp_off = 1645692550 counts_off = 12585 period_off = 0.100251 rate_off = 125536 ratee_off = 1119.03 temperature_off = -29.7  threshold_on = 6 timestamp_on = 1645692550 counts_on = 12696 period_on = 0.100458 rate_on = 126382 ratee_on = 1121.63 temperature_on = -29.7
