Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1647539118
Base Time Fractional,.807546200
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-1.206829978173e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000057681173,Volt DC,1,T,2W,F,F,03/17/2022,17:45:18,.807546200
2,-9.035579751071e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0100245233625,Volt DC,1,T,2W,F,F,03/17/2022,17:45:19,.111821700
3,-5.706068861855e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0200173147023,Volt DC,1,T,2W,F,F,03/17/2022,17:45:19,.606659400
4,-1.140414607192e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0300060156733,Volt DC,1,T,2W,F,F,03/17/2022,17:45:20,.101487020
5,4.674500075907e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0399867668748,Volt DC,1,T,2W,F,F,03/17/2022,17:45:20,.596334540
6,1.18080990319e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0500063821673,Volt DC,1,T,2W,F,F,03/17/2022,17:45:21,.597313180
7,2.074282434705e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0600067228079,Volt DC,1,T,2W,F,F,03/17/2022,17:45:21,.697777080
8,3.206878602668e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0700050592422,Volt DC,1,T,2W,F,F,03/17/2022,17:45:21,.798256340
9,4.654021950046e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0800024792552,Volt DC,1,T,2W,F,F,03/17/2022,17:45:21,.898706340
10,6.486325787591e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0899657905102,Volt DC,1,T,2W,F,F,03/17/2022,17:45:21,.999202480
11,8.839372753755e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0999629050493,Volt DC,1,T,2W,F,F,03/17/2022,17:45:22,.099668600
12,1.196825110128e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1099874228239,Volt DC,1,T,2W,F,F,03/17/2022,17:45:22,.517714400
13,1.582018171575e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1199909597635,Volt DC,1,T,2W,F,F,03/17/2022,17:45:22,.602479700
14,2.071547669402e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1299934089184,Volt DC,1,T,2W,F,F,03/17/2022,17:45:22,.687240860
15,2.694936938497e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1399943977594,Volt DC,1,T,2W,F,F,03/17/2022,17:45:22,.771999340
16,3.491554252832e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1499915271997,Volt DC,1,T,2W,F,F,03/17/2022,17:45:22,.856753820
17,4.517116394709e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1599958091974,Volt DC,1,T,2W,F,F,03/17/2022,17:45:22,.941531220
18,5.837469416292e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1699900478125,Volt DC,1,T,2W,F,F,03/17/2022,17:45:23,.026290760
19,7.526565241278e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1799884736538,Volt DC,1,T,2W,F,F,03/17/2022,17:45:23,.111033940
20,9.667832273408e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1899885684252,Volt DC,1,T,2W,F,F,03/17/2022,17:45:23,.195764920
21,1.244292798219e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2000145465136,Volt DC,1,T,2W,F,F,03/17/2022,17:45:23,.593116260
22,1.582943150424e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2100173681974,Volt DC,1,T,2W,F,F,03/17/2022,17:45:23,.676878980
23,2.001642133109e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2199872136116,Volt DC,1,T,2W,F,F,03/17/2022,17:45:23,.760635620
24,2.525438503653e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2299879640341,Volt DC,1,T,2W,F,F,03/17/2022,17:45:23,.844386780
25,3.174729135935e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2399834394455,Volt DC,1,T,2W,F,F,03/17/2022,17:45:23,.928123560
26,3.977886444773e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2499841153622,Volt DC,1,T,2W,F,F,03/17/2022,17:45:24,.011861300
27,4.96259672218e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2599836885929,Volt DC,1,T,2W,F,F,03/17/2022,17:45:24,.095617140
28,6.154545553727e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2699840962887,Volt DC,1,T,2W,F,F,03/17/2022,17:45:24,.179378720
29,7.575297786389e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2799800932407,Volt DC,1,T,2W,F,F,03/17/2022,17:45:24,.263109000
30,9.249219147023e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.2899813055992,Volt DC,1,T,2W,F,F,03/17/2022,17:45:24,.346846100
31,0.0001127574432758,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3000095486641,Volt DC,1,T,2W,F,F,03/17/2022,17:45:24,.738223620
32,0.0001348144869553,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3100076019764,Volt DC,1,T,2W,F,F,03/17/2022,17:45:24,.821995100
33,0.000159574119607,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3200158774853,Volt DC,1,T,2W,F,F,03/17/2022,17:45:24,.905736660
34,0.0001869309926406,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3300196528435,Volt DC,1,T,2W,F,F,03/17/2022,17:45:24,.989496660
35,0.0002168346982216,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3400161564350,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.073243440
36,0.0002492589410394,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3500162661076,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.156987660
37,0.0002838993095793,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3599873781204,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.240747600
38,0.0003207003755961,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3699892759323,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.324482380
39,0.0003593204601202,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3799896240234,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.408226920
40,0.0003996015584562,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3899919986725,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.491982660
41,0.0004414651484694,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.3999966382980,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.575728960
42,0.0004848018579651,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4099906086922,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.659465840
43,0.0005295919254422,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4199917316437,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.743208320
44,0.0005759868072346,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4299958050251,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.826933960
45,0.0006239571957849,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4399965703487,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.910686360
46,0.0006732307374477,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4499939382076,Volt DC,1,T,2W,F,F,03/17/2022,17:45:25,.994450320
47,0.0007235782104544,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4600000381470,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.078184940
48,0.00077478348976,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4699980318546,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.161918600
49,0.0008266821969301,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4799995124340,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.245654800
50,0.0008791149011813,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4900006055832,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.329359280
51,0.0009321845718659,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.4999680519104,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.413090400
52,0.0009865023894235,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5099679827690,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.496822300
53,0.001041598152369,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5199664235115,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.580574980
54,0.001098056789488,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5300124883652,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.817678620
55,0.001153807505034,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5400146842003,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.901429760
56,0.001209763810039,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5500190854073,Volt DC,1,T,2W,F,F,03/17/2022,17:45:26,.985164660
57,0.001266438979656,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5600170493126,Volt DC,1,T,2W,F,F,03/17/2022,17:45:27,.068924800
58,0.001323904958554,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5700194239616,Volt DC,1,T,2W,F,F,03/17/2022,17:45:27,.152676120
59,0.001381738227792,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5800170898438,Volt DC,1,T,2W,F,F,03/17/2022,17:45:27,.236404680
60,0.001439993618988,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.5900259613991,Volt DC,1,T,2W,F,F,03/17/2022,17:45:27,.320145440
