Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1647886902
Base Time Fractional,.087207640
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-4.355174901272e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000252884056,Volt DC,1,T,2W,F,F,03/21/2022,18:21:42,.087207640
2,-3.872642831415e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0099929198623,Volt DC,1,T,2W,F,F,03/21/2022,18:21:42,.632342200
3,-2.720600827955e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0199952423573,Volt DC,1,T,2W,F,F,03/21/2022,18:21:43,.177152160
4,-1.706178774652e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0300002936274,Volt DC,1,T,2W,F,F,03/21/2022,18:21:43,.721987480
5,-3.915553645206e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0399995744228,Volt DC,1,T,2W,F,F,03/21/2022,18:21:44,.266819940
6,1.391405133472e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0500083044171,Volt DC,1,T,2W,F,F,03/21/2022,18:21:44,.811626540
7,3.049472827032e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0600111559033,Volt DC,1,T,2W,F,F,03/21/2022,18:21:45,.356454400
8,6.898561583091e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0700126811862,Volt DC,1,T,2W,F,F,03/21/2022,18:21:45,.901276200
9,1.307511737769e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0800152271986,Volt DC,1,T,2W,F,F,03/21/2022,18:21:46,.446098560
10,1.520458897675e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0899838209152,Volt DC,1,T,2W,F,F,03/21/2022,18:21:46,.990938300
11,1.96063804081e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0999887138605,Volt DC,1,T,2W,F,F,03/21/2022,18:21:47,.535741720
12,2.892081574224e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1099902838469,Volt DC,1,T,2W,F,F,03/21/2022,18:21:48,.080558460
13,3.718499119731e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1199946328998,Volt DC,1,T,2W,F,F,03/21/2022,18:21:48,.625397940
14,4.951317689184e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1299971789122,Volt DC,1,T,2W,F,F,03/21/2022,18:21:49,.170218380
15,6.587384526746e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1400009840727,Volt DC,1,T,2W,F,F,03/21/2022,18:21:49,.715038100
16,8.629086889478e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1500003486872,Volt DC,1,T,2W,F,F,03/21/2022,18:21:50,.259850860
17,1.121877368782e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1600073128939,Volt DC,1,T,2W,F,F,03/21/2022,18:21:50,.804667740
18,1.451970543798e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1700054556131,Volt DC,1,T,2W,F,F,03/21/2022,18:21:51,.349500600
19,1.882952682664e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1800097227097,Volt DC,1,T,2W,F,F,03/21/2022,18:21:51,.894305160
20,2.426151501922e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1900153458118,Volt DC,1,T,2W,F,F,03/21/2022,18:21:52,.439121600
21,3.132331505284e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2000177800655,Volt DC,1,T,2W,F,F,03/21/2022,18:21:52,.983947740
22,4.0238368193e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2100210636854,Volt DC,1,T,2W,F,F,03/21/2022,18:21:53,.528770740
23,5.175938788682e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2199921607971,Volt DC,1,T,2W,F,F,03/21/2022,18:21:54,.073584520
24,6.656856843534e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2299943864346,Volt DC,1,T,2W,F,F,03/21/2022,18:21:54,.618407440
25,8.561734432533e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2399905323982,Volt DC,1,T,2W,F,F,03/21/2022,18:21:55,.163210880
26,1.100631763506e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2499935626984,Volt DC,1,T,2W,F,F,03/21/2022,18:21:56,.314729980
27,1.418009620835e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2599957883358,Volt DC,1,T,2W,F,F,03/21/2022,18:21:56,.809616660
28,1.82885617761e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2699990570545,Volt DC,1,T,2W,F,F,03/21/2022,18:21:57,.304472160
29,2.361970885545e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2799991369247,Volt DC,1,T,2W,F,F,03/21/2022,18:21:57,.799318300
30,3.057076725099e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2900027334690,Volt DC,1,T,2W,F,F,03/21/2022,18:21:58,.294153660
31,3.963939576579e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2999990582466,Volt DC,1,T,2W,F,F,03/21/2022,18:21:58,.788985960
32,5.152749338322e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3099949061871,Volt DC,1,T,2W,F,F,03/21/2022,18:21:59,.283798440
33,6.718818923446e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3199992477894,Volt DC,1,T,2W,F,F,03/21/2022,18:21:59,.778645420
34,8.78793784409e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3299964964390,Volt DC,1,T,2W,F,F,03/21/2022,18:22:00,.273497820
35,1.154340338871e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3400188088417,Volt DC,1,T,2W,F,F,03/21/2022,18:22:01,.274500800
36,1.521386820968e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3500204682350,Volt DC,1,T,2W,F,F,03/21/2022,18:22:01,.374997600
37,2.011829707271e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3599898219109,Volt DC,1,T,2W,F,F,03/21/2022,18:22:01,.475476880
38,2.675108419226e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3699912428856,Volt DC,1,T,2W,F,F,03/21/2022,18:22:01,.575947460
39,3.574005518203e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3799901306629,Volt DC,1,T,2W,F,F,03/21/2022,18:22:01,.676427400
40,4.799286443813e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3899902999401,Volt DC,1,T,2W,F,F,03/21/2022,18:22:01,.776901740
41,6.478264253929e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3999907672405,Volt DC,1,T,2W,F,F,03/21/2022,18:22:01,.877388860
42,8.787315550762e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.4099794924259,Volt DC,1,T,2W,F,F,03/21/2022,18:22:01,.977844180
43,1.199576445288e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.4200051426888,Volt DC,1,T,2W,F,F,03/21/2022,18:22:02,.395957800
44,1.64510686318e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.4300102591515,Volt DC,1,T,2W,F,F,03/21/2022,18:22:02,.480735720
45,2.266935098305e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.4400109648705,Volt DC,1,T,2W,F,F,03/21/2022,18:22:02,.565491420
46,3.13754662784e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.4500066041946,Volt DC,1,T,2W,F,F,03/21/2022,18:22:02,.650242260
47,4.361242190498e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.4600096642971,Volt DC,1,T,2W,F,F,03/21/2022,18:22:02,.735006220
48,6.080592356739e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.4700050354004,Volt DC,1,T,2W,F,F,03/21/2022,18:22:02,.819773040
49,8.498071110807e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.4800005257130,Volt DC,1,T,2W,F,F,03/21/2022,18:22:02,.904512340
50,1.189521208289e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4900254905224,Volt DC,1,T,2W,F,F,03/21/2022,18:22:03,.301921200
51,1.66250501934e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.4999920129776,Volt DC,1,T,2W,F,F,03/21/2022,18:22:03,.385707440
52,2.320587555005e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5099920034409,Volt DC,1,T,2W,F,F,03/21/2022,18:22:03,.469469960
53,3.223444582545e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5199888944626,Volt DC,1,T,2W,F,F,03/21/2022,18:22:03,.553228960
54,4.444988371688e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5299896597862,Volt DC,1,T,2W,F,F,03/21/2022,18:22:03,.636986020
55,6.065052730264e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5399855375290,Volt DC,1,T,2W,F,F,03/21/2022,18:22:03,.720734100
56,8.165867620846e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.5499831438065,Volt DC,1,T,2W,F,F,03/21/2022,18:22:03,.804474740
57,0.0001082175658667,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5600075721741,Volt DC,1,T,2W,F,F,03/21/2022,18:22:04,.195862760
58,0.0001408751559211,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5700080394745,Volt DC,1,T,2W,F,F,03/21/2022,18:22:04,.279640860
59,0.0001798766606953,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5800045132637,Volt DC,1,T,2W,F,F,03/21/2022,18:22:04,.363381200
60,0.0002253101993119,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.5900109410286,Volt DC,1,T,2W,F,F,03/21/2022,18:22:04,.447145700
