Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,151
Base Time Seconds,1647880919
Base Time Fractional,.687608620
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.725612846532e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-24.9973640441895,Volt DC,100,T,2W,F,F,03/21/2022,16:41:59,.687608620
2,-2.70856248541e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0172386169434,Volt DC,100,T,2W,F,F,03/21/2022,16:42:00,.232454440
3,-2.702774892782e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0367679595947,Volt DC,100,T,2W,F,F,03/21/2022,16:42:00,.777276660
4,-2.703570034512e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0599536895752,Volt DC,100,T,2W,F,F,03/21/2022,16:42:01,.322104320
5,-2.702108092834e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0797977447510,Volt DC,100,T,2W,F,F,03/21/2022,16:42:01,.866915320
6,-2.690862421773e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0995960235596,Volt DC,100,T,2W,F,F,03/21/2022,16:42:02,.411718580
7,-2.704196866432e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1194858551025,Volt DC,100,T,2W,F,F,03/21/2022,16:42:02,.956532100
8,-2.698426149195e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1391468048096,Volt DC,100,T,2W,F,F,03/21/2022,16:42:03,.501352720
9,-2.69261746233e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1589965820313,Volt DC,100,T,2W,F,F,03/21/2022,16:42:04,.046151620
10,-2.692241762858e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1788558959961,Volt DC,100,T,2W,F,F,03/21/2022,16:42:04,.590947780
11,-2.692501777091e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1986331939697,Volt DC,100,T,2W,F,F,03/21/2022,16:42:05,.135739480
12,-2.693192557857e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2184181213379,Volt DC,100,T,2W,F,F,03/21/2022,16:42:05,.680572260
13,-2.694405587533e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2382659912109,Volt DC,100,T,2W,F,F,03/21/2022,16:42:06,.225400300
14,-2.689780176368e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2583770751953,Volt DC,100,T,2W,F,F,03/21/2022,16:42:06,.770202620
15,-2.694679146487e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2782478332520,Volt DC,100,T,2W,F,F,03/21/2022,16:42:07,.315015020
16,-2.695770051631e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2980537414551,Volt DC,100,T,2W,F,F,03/21/2022,16:42:07,.859817380
17,-2.701386225823e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3180217742920,Volt DC,100,T,2W,F,F,03/21/2022,16:42:08,.404635260
18,-2.70467848118e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3378753662109,Volt DC,100,T,2W,F,F,03/21/2022,16:42:08,.949452240
19,-2.701786350201e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3576030731201,Volt DC,100,T,2W,F,F,03/21/2022,16:42:09,.494258080
20,-2.697385426131e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3773822784424,Volt DC,100,T,2W,F,F,03/21/2022,16:42:10,.039061720
21,-2.704035440004e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4004955291748,Volt DC,100,T,2W,F,F,03/21/2022,16:42:10,.583863460
22,-2.702988277647e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4204463958740,Volt DC,100,T,2W,F,F,03/21/2022,16:42:11,.128679260
23,-2.705444535067e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4402599334717,Volt DC,100,T,2W,F,F,03/21/2022,16:42:11,.673485060
24,-2.708417490282e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4597587585449,Volt DC,100,T,2W,F,F,03/21/2022,16:42:12,.218282700
25,-2.705161206151e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4796390533447,Volt DC,100,T,2W,F,F,03/21/2022,16:42:12,.763085740
26,-2.70700795113e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4996242523193,Volt DC,100,T,2W,F,F,03/21/2022,16:42:13,.307899560
27,-2.711210145279e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5194053649902,Volt DC,100,T,2W,F,F,03/21/2022,16:42:13,.852732720
28,-2.717255975782e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5392799377441,Volt DC,100,T,2W,F,F,03/21/2022,16:42:14,.397552360
29,-2.712971847174e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5588531494141,Volt DC,100,T,2W,F,F,03/21/2022,16:42:14,.942345080
30,-2.721588732157e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5788326263428,Volt DC,100,T,2W,F,F,03/21/2022,16:42:15,.487146040
31,-2.706816326636e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5987091064453,Volt DC,100,T,2W,F,F,03/21/2022,16:42:16,.031981340
32,-2.702112089636e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6184329986572,Volt DC,100,T,2W,F,F,03/21/2022,16:42:16,.576801520
33,-2.732290838026e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6382427215576,Volt DC,100,T,2W,F,F,03/21/2022,16:42:17,.121592980
34,-2.745560223616e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6581192016602,Volt DC,100,T,2W,F,F,03/21/2022,16:42:17,.666388060
35,-2.723659742188e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6776371002197,Volt DC,100,T,2W,F,F,03/21/2022,16:42:18,.211196080
36,-2.722081449136e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6974925994873,Volt DC,100,T,2W,F,F,03/21/2022,16:42:18,.756003240
37,-2.724485970163e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.7173061370850,Volt DC,100,T,2W,F,F,03/21/2022,16:42:19,.300819340
38,-2.727740699981e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.7405300140381,Volt DC,100,T,2W,F,F,03/21/2022,16:42:19,.845618980
39,-2.728308023947e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.7603206634521,Volt DC,100,T,2W,F,F,03/21/2022,16:42:20,.390415700
40,-2.734776183289e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.7801399230957,Volt DC,100,T,2W,F,F,03/21/2022,16:42:20,.935257380
41,-2.732227333269e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8000087738037,Volt DC,100,T,2W,F,F,03/21/2022,16:42:21,.480059980
42,-2.733288484436e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8197593688965,Volt DC,100,T,2W,F,F,03/21/2022,16:42:22,.024875340
43,-2.738588689155e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8395671844482,Volt DC,100,T,2W,F,F,03/21/2022,16:42:22,.569676520
44,-2.736185056307e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8595085144043,Volt DC,100,T,2W,F,F,03/21/2022,16:42:23,.114476120
45,-2.7432478511e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8789367675781,Volt DC,100,T,2W,F,F,03/21/2022,16:42:23,.659300520
46,-2.744976246305e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8987846374512,Volt DC,100,T,2W,F,F,03/21/2022,16:42:24,.204122860
