Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1647885628
Base Time Fractional,.722528340
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-4.68847981272e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000251743477,Volt DC,1,T,2W,F,F,03/21/2022,18:00:28,.722528340
2,-3.999234970964e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0099933948368,Volt DC,1,T,2W,F,F,03/21/2022,18:00:29,.267678540
3,-3.138104359701e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0199963077903,Volt DC,1,T,2W,F,F,03/21/2022,18:00:29,.812472120
4,-1.801411797508e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0300012789667,Volt DC,1,T,2W,F,F,03/21/2022,18:00:30,.357286940
5,-8.711864563082e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0399997867644,Volt DC,1,T,2W,F,F,03/21/2022,18:00:30,.902107400
6,9.136086852324e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0500106848776,Volt DC,1,T,2W,F,F,03/21/2022,18:00:31,.446925680
7,3.195201048189e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0600126832724,Volt DC,1,T,2W,F,F,03/21/2022,18:00:31,.991766300
8,6.121212564603e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0700133144855,Volt DC,1,T,2W,F,F,03/21/2022,18:00:32,.536597720
9,9.322985439209e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0800149589777,Volt DC,1,T,2W,F,F,03/21/2022,18:00:33,.081406720
10,1.261765136817e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0899845436215,Volt DC,1,T,2W,F,F,03/21/2022,18:00:33,.626217240
11,2.521633457597e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0999897569418,Volt DC,1,T,2W,F,F,03/21/2022,18:00:34,.171027420
12,2.629153561529e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1099907755852,Volt DC,1,T,2W,F,F,03/21/2022,18:00:34,.715837940
13,3.635202971974e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1199956536293,Volt DC,1,T,2W,F,F,03/21/2022,18:00:35,.260668280
14,4.841254064303e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1299977749586,Volt DC,1,T,2W,F,F,03/21/2022,18:00:35,.805488280
15,6.281793973884e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1400006115437,Volt DC,1,T,2W,F,F,03/21/2022,18:00:36,.350307900
16,8.44628367247e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1500010490417,Volt DC,1,T,2W,F,F,03/21/2022,18:00:36,.895125900
17,1.103812152792e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1600078046322,Volt DC,1,T,2W,F,F,03/21/2022,18:00:37,.439959200
18,1.431711749156e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1700063347816,Volt DC,1,T,2W,F,F,03/21/2022,18:00:37,.984786280
19,1.847082153894e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1800100356340,Volt DC,1,T,2W,F,F,03/21/2022,18:00:38,.529594960
20,2.387182673758e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1900164484978,Volt DC,1,T,2W,F,F,03/21/2022,18:00:39,.074404060
21,3.068775233928e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2000182420015,Volt DC,1,T,2W,F,F,03/21/2022,18:00:39,.619223500
22,3.94700139239e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2100212126970,Volt DC,1,T,2W,F,F,03/21/2022,18:00:40,.164051400
23,5.072636977133e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2199922055006,Volt DC,1,T,2W,F,F,03/21/2022,18:00:40,.708873720
24,6.54519460852e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2299940735102,Volt DC,1,T,2W,F,F,03/21/2022,18:00:41,.253678660
25,8.370671267244e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2399908155203,Volt DC,1,T,2W,F,F,03/21/2022,18:00:41,.798501520
26,1.076455902194e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2499946057796,Volt DC,1,T,2W,F,F,03/21/2022,18:00:42,.950016920
27,1.387601145098e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2599960267544,Volt DC,1,T,2W,F,F,03/21/2022,18:00:43,.444860860
28,1.788554548909e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2699997425079,Volt DC,1,T,2W,F,F,03/21/2022,18:00:43,.939709360
29,2.308017776897e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2799992561340,Volt DC,1,T,2W,F,F,03/21/2022,18:00:44,.434539420
30,2.984543101547e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2900043427944,Volt DC,1,T,2W,F,F,03/21/2022,18:00:44,.929381000
31,3.866321662827e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3000006079674,Volt DC,1,T,2W,F,F,03/21/2022,18:00:45,.424213380
32,5.020936555411e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3099957108498,Volt DC,1,T,2W,F,F,03/21/2022,18:00:45,.919022880
33,6.539729469068e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3199997246265,Volt DC,1,T,2W,F,F,03/21/2022,18:00:46,.413853700
34,8.542557594637e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3299981951714,Volt DC,1,T,2W,F,F,03/21/2022,18:00:46,.908707720
35,1.120534562915e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3400192856789,Volt DC,1,T,2W,F,F,03/21/2022,18:00:47,.909721760
36,1.474599571338e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3500213623047,Volt DC,1,T,2W,F,F,03/21/2022,18:00:48,.010214820
