Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,151
Base Time Seconds,1647887960
Base Time Fractional,.982202740
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-3.106427781674e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-24.9975414276123,Volt DC,100,T,2W,F,F,03/21/2022,18:39:20,.982202740
2,-3.138228565902e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0173358917236,Volt DC,100,T,2W,F,F,03/21/2022,18:39:21,.527049720
3,-3.096150891224e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0367832183838,Volt DC,100,T,2W,F,F,03/21/2022,18:39:22,.071885400
4,-3.078523658218e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0600528717041,Volt DC,100,T,2W,F,F,03/21/2022,18:39:22,.616700480
5,-3.075443455458e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0798892974854,Volt DC,100,T,2W,F,F,03/21/2022,18:39:23,.161527060
6,-3.079424715224e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0997734069824,Volt DC,100,T,2W,F,F,03/21/2022,18:39:23,.706338120
7,-3.070540932626e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1194953918457,Volt DC,100,T,2W,F,F,03/21/2022,18:39:24,.251153700
8,-3.074055454633e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1391582489014,Volt DC,100,T,2W,F,F,03/21/2022,18:39:24,.795969660
9,-3.074642762613e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1590423583984,Volt DC,100,T,2W,F,F,03/21/2022,18:39:25,.340801440
10,-3.07333780647e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1789245605469,Volt DC,100,T,2W,F,F,03/21/2022,18:39:25,.885615120
11,-3.072791132652e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1986579895020,Volt DC,100,T,2W,F,F,03/21/2022,18:39:26,.430419700
12,-3.076111809719e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2185058593750,Volt DC,100,T,2W,F,F,03/21/2022,18:39:26,.975260240
13,-3.071969567614e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2383594512939,Volt DC,100,T,2W,F,F,03/21/2022,18:39:27,.520088240
14,-3.074789978186e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2584171295166,Volt DC,100,T,2W,F,F,03/21/2022,18:39:28,.064904920
15,-3.073499454942e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2783546447754,Volt DC,100,T,2W,F,F,03/21/2022,18:39:28,.609718580
16,-3.077919918937e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2980976104736,Volt DC,100,T,2W,F,F,03/21/2022,18:39:29,.154525000
17,-3.076394250456e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3180103302002,Volt DC,100,T,2W,F,F,03/21/2022,18:39:29,.699356840
18,-3.085152799898e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3378849029541,Volt DC,100,T,2W,F,F,03/21/2022,18:39:30,.244182360
19,-3.083935551373e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3575382232666,Volt DC,100,T,2W,F,F,03/21/2022,18:39:30,.788998780
20,-3.080352861673e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3774185180664,Volt DC,100,T,2W,F,F,03/21/2022,18:39:31,.333807320
21,-3.087789801626e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4005031585693,Volt DC,100,T,2W,F,F,03/21/2022,18:39:31,.878613160
22,-3.085867783525e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4204292297363,Volt DC,100,T,2W,F,F,03/21/2022,18:39:32,.423460720
23,-3.087482491893e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4403114318848,Volt DC,100,T,2W,F,F,03/21/2022,18:39:32,.968277140
24,-3.085734334718e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4598312377930,Volt DC,100,T,2W,F,F,03/21/2022,18:39:33,.513101060
25,-3.08658210102e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4795627593994,Volt DC,100,T,2W,F,F,03/21/2022,18:39:34,.057908460
26,-3.091320088799e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4994850158691,Volt DC,100,T,2W,F,F,03/21/2022,18:39:34,.602718200
