Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,151
Base Time Seconds,1647878483
Base Time Fractional,.416306080
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-3.003375770305e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-24.9970111846924,Volt DC,100,T,2W,F,F,03/21/2022,16:01:23,.416306080
2,-2.991525471785e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0168514251709,Volt DC,100,T,2W,F,F,03/21/2022,16:01:23,.961158340
3,-2.982980973343e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0363292694092,Volt DC,100,T,2W,F,F,03/21/2022,16:01:24,.506016180
4,-2.979991364782e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0594844818115,Volt DC,100,T,2W,F,F,03/21/2022,16:01:25,.050863120
5,-2.949924082785e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0793418884277,Volt DC,100,T,2W,F,F,03/21/2022,16:01:25,.595690580
6,-2.977417645766e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0991230010986,Volt DC,100,T,2W,F,F,03/21/2022,16:01:26,.140504160
7,-2.973514767746e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1189651489258,Volt DC,100,T,2W,F,F,03/21/2022,16:01:26,.685334620
8,-2.971533241691e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1386318206787,Volt DC,100,T,2W,F,F,03/21/2022,16:01:27,.230169380
9,-2.982380120642e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1585826873779,Volt DC,100,T,2W,F,F,03/21/2022,16:01:27,.774997780
10,-2.979239743794e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1783504486084,Volt DC,100,T,2W,F,F,03/21/2022,16:01:28,.319829400
11,-2.973914003945e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1981124877930,Volt DC,100,T,2W,F,F,03/21/2022,16:01:28,.864656020
12,-2.978240321028e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2179107666016,Volt DC,100,T,2W,F,F,03/21/2022,16:01:29,.409480380
13,-2.978843616219e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2377662658691,Volt DC,100,T,2W,F,F,03/21/2022,16:01:29,.954314340
14,-2.98429769785e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2578964233398,Volt DC,100,T,2W,F,F,03/21/2022,16:01:30,.499164240
15,-2.984098967929e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2777194976807,Volt DC,100,T,2W,F,F,03/21/2022,16:01:31,.043989760
16,-2.984678282303e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2975425720215,Volt DC,100,T,2W,F,F,03/21/2022,16:01:31,.588822800
17,-2.987965430634e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3174705505371,Volt DC,100,T,2W,F,F,03/21/2022,16:01:32,.133631060
18,-2.990084402299e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3373241424561,Volt DC,100,T,2W,F,F,03/21/2022,16:01:32,.678464960
19,-2.993016723352e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3570632934570,Volt DC,100,T,2W,F,F,03/21/2022,16:01:33,.223290660
20,-2.996118020349e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3769130706787,Volt DC,100,T,2W,F,F,03/21/2022,16:01:33,.768121080
21,-2.995593995081e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4000244140625,Volt DC,100,T,2W,F,F,03/21/2022,16:01:34,.312951020
22,-2.998261194875e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4199314117432,Volt DC,100,T,2W,F,F,03/21/2022,16:01:34,.857756000
23,-3.0002171858e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4397449493408,Volt DC,100,T,2W,F,F,03/21/2022,16:01:35,.402594840
24,-3.003172377447e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4592456817627,Volt DC,100,T,2W,F,F,03/21/2022,16:01:35,.947430800
25,-3.00101810069e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4790687561035,Volt DC,100,T,2W,F,F,03/21/2022,16:01:36,.492266960
26,-3.001167980798e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.4990425109863,Volt DC,100,T,2W,F,F,03/21/2022,16:01:37,.037084140
27,-2.998670645127e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5188198089600,Volt DC,100,T,2W,F,F,03/21/2022,16:01:37,.581922100
28,-3.003485682385e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5387306213379,Volt DC,100,T,2W,F,F,03/21/2022,16:01:38,.126763120
29,-3.00584868107e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5584125518799,Volt DC,100,T,2W,F,F,03/21/2022,16:01:38,.671602400
30,-3.013737925883e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5783367156982,Volt DC,100,T,2W,F,F,03/21/2022,16:01:39,.216431420
31,-3.009103410889e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.5981121063232,Volt DC,100,T,2W,F,F,03/21/2022,16:01:39,.761260940
32,-3.011638272099e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6179943084717,Volt DC,100,T,2W,F,F,03/21/2022,16:01:40,.306091820
33,-3.017403660266e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6377868652344,Volt DC,100,T,2W,F,F,03/21/2022,16:01:40,.850926180
34,-3.011758620275e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6576519012451,Volt DC,100,T,2W,F,F,03/21/2022,16:01:41,.395747660
35,-3.019742900179e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6771507263184,Volt DC,100,T,2W,F,F,03/21/2022,16:01:41,.940580460
36,-3.018825411871e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.6971817016602,Volt DC,100,T,2W,F,F,03/21/2022,16:01:42,.485418540
37,-3.023776562472e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.7168350219727,Volt DC,100,T,2W,F,F,03/21/2022,16:01:43,.030254940
38,-3.026361605762e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.7401256561279,Volt DC,100,T,2W,F,F,03/21/2022,16:01:43,.575104220
39,-3.029521078446e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.7598934173584,Volt DC,100,T,2W,F,F,03/21/2022,16:01:44,.119925860
40,-3.022390560048e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.7796325683594,Volt DC,100,T,2W,F,F,03/21/2022,16:01:44,.664758020
41,-3.025564687675e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.7994804382324,Volt DC,100,T,2W,F,F,03/21/2022,16:01:45,.209578200
42,-3.030872441911e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8193759918213,Volt DC,100,T,2W,F,F,03/21/2022,16:01:45,.754405600
43,-3.034414941538e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8391990661621,Volt DC,100,T,2W,F,F,03/21/2022,16:01:46,.299234420
44,-3.029758222084e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8589801788330,Volt DC,100,T,2W,F,F,03/21/2022,16:01:46,.844024460
45,-3.029582806846e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8784160614014,Volt DC,100,T,2W,F,F,03/21/2022,16:01:47,.388826820
46,-3.041099150281e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.8984069824219,Volt DC,100,T,2W,F,F,03/21/2022,16:01:47,.933669600
47,-3.036819018476e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.9182281494141,Volt DC,100,T,2W,F,F,03/21/2022,16:01:48,.478469420
48,-3.044275720399e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.9380760192871,Volt DC,100,T,2W,F,F,03/21/2022,16:01:49,.023267260
49,-3.039512641578e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.9579029083252,Volt DC,100,T,2W,F,F,03/21/2022,16:01:49,.568082520
50,-3.045464769258e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.9777584075928,Volt DC,100,T,2W,F,F,03/21/2022,16:01:50,.112907540
51,-3.045957708281e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.9974822998047,Volt DC,100,T,2W,F,F,03/21/2022,16:01:50,.657704940
52,-3.053902020156e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.0173091888428,Volt DC,100,T,2W,F,F,03/21/2022,16:01:51,.202518740
53,-3.050226071721e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.0371417999268,Volt DC,100,T,2W,F,F,03/21/2022,16:01:51,.747315880
54,-3.050572905394e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.0569992065430,Volt DC,100,T,2W,F,F,03/21/2022,16:01:52,.292123020
55,-3.059916986459e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.0768451690674,Volt DC,100,T,2W,F,F,03/21/2022,16:01:52,.836939840
56,-3.062424980271e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.1001033782959,Volt DC,100,T,2W,F,F,03/21/2022,16:01:53,.381752800
57,-3.059435371711e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.1199684143066,Volt DC,100,T,2W,F,F,03/21/2022,16:01:53,.926560060
58,-3.062756492866e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.1397514343262,Volt DC,100,T,2W,F,F,03/21/2022,16:01:54,.471369460
59,-3.060085740358e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.1596374511719,Volt DC,100,T,2W,F,F,03/21/2022,16:01:55,.016188400
60,-3.059522191151e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.1795406341553,Volt DC,100,T,2W,F,F,03/21/2022,16:01:55,.560989400
61,-3.063027387284e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.1991958618164,Volt DC,100,T,2W,F,F,03/21/2022,16:01:56,.105801700
62,-3.072383458758e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.2190246582031,Volt DC,100,T,2W,F,F,03/21/2022,16:01:56,.650622460
63,-3.074305476858e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.2388916015625,Volt DC,100,T,2W,F,F,03/21/2022,16:01:57,.195417560
64,-3.069526854915e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.2587680816650,Volt DC,100,T,2W,F,F,03/21/2022,16:01:57,.740213660
65,-3.079497545855e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.2785301208496,Volt DC,100,T,2W,F,F,03/21/2022,16:01:58,.285033040
66,-3.079879462575e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.2978973388672,Volt DC,100,T,2W,F,F,03/21/2022,16:01:58,.829843620
67,-3.076877863606e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.3178997039795,Volt DC,100,T,2W,F,F,03/21/2022,16:01:59,.374655360
68,-3.085662836355e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.3377227783203,Volt DC,100,T,2W,F,F,03/21/2022,16:01:59,.919461800
69,-3.086389366302e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.3575630187988,Volt DC,100,T,2W,F,F,03/21/2022,16:02:00,.464286320
70,-3.087079925024e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-26.3774261474609,Volt DC,100,T,2W,F,F,03/21/2022,16:02:01,.009110920
