Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,151
Base Time Seconds,1647887187
Base Time Fractional,.845391200
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.963154832614e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-24.9974765777588,Volt DC,100,T,2W,F,F,03/21/2022,18:26:27,.845391200
2,-2.937794230107e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0173664093018,Volt DC,100,T,2W,F,F,03/21/2022,18:26:28,.390229240
3,-2.941912713439e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0368804931641,Volt DC,100,T,2W,F,F,03/21/2022,18:26:28,.935061160
4,-2.932243337028e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0600738525391,Volt DC,100,T,2W,F,F,03/21/2022,18:26:29,.479894660
5,-2.928673970004e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0798282623291,Volt DC,100,T,2W,F,F,03/21/2022,18:26:30,.024716080
6,-2.935095499979e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0997142791748,Volt DC,100,T,2W,F,F,03/21/2022,18:26:30,.569525640
7,-2.927226017135e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1195106506348,Volt DC,100,T,2W,F,F,03/21/2022,18:26:31,.114338320
8,-2.928255415924e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1392669677734,Volt DC,100,T,2W,F,F,03/21/2022,18:26:31,.659175140
9,-2.927412756648e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1591281890869,Volt DC,100,T,2W,F,F,03/21/2022,18:26:32,.204012540
10,-2.924608333288e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1789169311523,Volt DC,100,T,2W,F,F,03/21/2022,18:26:32,.748845480
