Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1647878354
Base Time Fractional,.499902120
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.123981893143e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000078026642,Volt DC,1,T,2W,F,F,03/21/2022,15:59:14,.499902120
2,-1.222660167555e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0099936844781,Volt DC,1,T,2W,F,F,03/21/2022,15:59:15,.044727500
3,-3.933519308885e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0199961978942,Volt DC,1,T,2W,F,F,03/21/2022,15:59:15,.589545660
4,8.876106447064e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0300009846687,Volt DC,1,T,2W,F,F,03/21/2022,15:59:16,.134357640
5,2.519787850597e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0400002747774,Volt DC,1,T,2W,F,F,03/21/2022,15:59:16,.679171560
6,4.107256895702e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0500097423792,Volt DC,1,T,2W,F,F,03/21/2022,15:59:17,.224005960
7,9.966485969848e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0600117594004,Volt DC,1,T,2W,F,F,03/21/2022,15:59:17,.768819540
8,9.651205529204e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0700152143836,Volt DC,1,T,2W,F,F,03/21/2022,15:59:18,.313634400
9,1.265600402256e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0800160542130,Volt DC,1,T,2W,F,F,03/21/2022,15:59:18,.858443200
10,1.919749220702e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0899848937988,Volt DC,1,T,2W,F,F,03/21/2022,15:59:19,.403259900
11,2.59746946174e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0999893769622,Volt DC,1,T,2W,F,F,03/21/2022,15:59:19,.948078560
12,3.470749798673e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1099900230765,Volt DC,1,T,2W,F,F,03/21/2022,15:59:20,.492917320
13,4.572976441963e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1199946850538,Volt DC,1,T,2W,F,F,03/21/2022,15:59:21,.037731340
14,5.983520900976e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1299977004528,Volt DC,1,T,2W,F,F,03/21/2022,15:59:21,.582563860
15,7.7898276718e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1400007158518,Volt DC,1,T,2W,F,F,03/21/2022,15:59:22,.127379080
16,1.00992592067e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1500008255243,Volt DC,1,T,2W,F,F,03/21/2022,15:59:22,.672203320
17,1.305197949719e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1600071787834,Volt DC,1,T,2W,F,F,03/21/2022,15:59:23,.217029040
18,1.683639561101e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1700057834387,Volt DC,1,T,2W,F,F,03/21/2022,15:59:23,.761854900
19,2.167851009816e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1800097227097,Volt DC,1,T,2W,F,F,03/21/2022,15:59:24,.306683720
20,2.788576480839e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1900154054165,Volt DC,1,T,2W,F,F,03/21/2022,15:59:24,.851501440
21,3.581829943755e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2000183016062,Volt DC,1,T,2W,F,F,03/21/2022,15:59:25,.396316720
22,4.598467828743e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2100220173597,Volt DC,1,T,2W,F,F,03/21/2022,15:59:25,.941128560
23,5.898322275044e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2199925780296,Volt DC,1,T,2W,F,F,03/21/2022,15:59:26,.485952540
24,7.572952043233e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2299938797951,Volt DC,1,T,2W,F,F,03/21/2022,15:59:27,.030776420
25,9.726663918741e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2399905174971,Volt DC,1,T,2W,F,F,03/21/2022,15:59:27,.575614020
26,1.248405645526e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2499949336052,Volt DC,1,T,2W,F,F,03/21/2022,15:59:28,.727115660
27,1.606082378203e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2599951624870,Volt DC,1,T,2W,F,F,03/21/2022,15:59:29,.221962400
28,2.068756721485e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2699986398220,Volt DC,1,T,2W,F,F,03/21/2022,15:59:29,.716790640
29,2.668619814017e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2799977660179,Volt DC,1,T,2W,F,F,03/21/2022,15:59:30,.211615880
30,3.449060770322e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2900006175041,Volt DC,1,T,2W,F,F,03/21/2022,15:59:30,.706425980
31,4.467009517839e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2999973297119,Volt DC,1,T,2W,F,F,03/21/2022,15:59:31,.201265640
32,5.799725144584e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3099925220013,Volt DC,1,T,2W,F,F,03/21/2022,15:59:31,.696104900
33,7.553276759609e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3199968934059,Volt DC,1,T,2W,F,F,03/21/2022,15:59:32,.190919060
34,9.866501216038e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3299939930439,Volt DC,1,T,2W,F,F,03/21/2022,15:59:32,.685746760
