Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,151
Base Time Seconds,1647879944
Base Time Fractional,.967254520
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.773494767183e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-24.9972629547119,Volt DC,100,T,2W,F,F,03/21/2022,16:25:44,.967254520
2,-2.754293237928e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0170879364014,Volt DC,100,T,2W,F,F,03/21/2022,16:25:45,.512118880
3,-2.747248206703e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0365314483643,Volt DC,100,T,2W,F,F,03/21/2022,16:25:46,.056937380
4,-2.734589887865e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0597953796387,Volt DC,100,T,2W,F,F,03/21/2022,16:25:46,.601765280
5,-2.738979931749e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0796089172363,Volt DC,100,T,2W,F,F,03/21/2022,16:25:47,.146585500
6,-2.734625637046e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.0994949340820,Volt DC,100,T,2W,F,F,03/21/2022,16:25:47,.691396220
7,-2.731339820983e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1193351745605,Volt DC,100,T,2W,F,F,03/21/2022,16:25:48,.236227200
8,-2.73030975606e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1389865875244,Volt DC,100,T,2W,F,F,03/21/2022,16:25:48,.781057620
9,-2.734636517232e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1588821411133,Volt DC,100,T,2W,F,F,03/21/2022,16:25:49,.325880820
10,-2.732529091887e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1786975860596,Volt DC,100,T,2W,F,F,03/21/2022,16:25:49,.870680300
11,-2.732691184448e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.1984577178955,Volt DC,100,T,2W,F,F,03/21/2022,16:25:50,.415505660
12,-2.733761661489e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2182254791260,Volt DC,100,T,2W,F,F,03/21/2022,16:25:50,.960321180
13,-2.738695048521e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2380790710449,Volt DC,100,T,2W,F,F,03/21/2022,16:25:51,.505150820
14,-2.727790215928e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2582778930664,Volt DC,100,T,2W,F,F,03/21/2022,16:25:52,.049961320
15,-2.737401416653e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2780513763428,Volt DC,100,T,2W,F,F,03/21/2022,16:25:52,.594774540
16,-2.737320814461e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.2979507446289,Volt DC,100,T,2W,F,F,03/21/2022,16:25:53,.139606060
17,-2.734839021912e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3178329467773,Volt DC,100,T,2W,F,F,03/21/2022,16:25:53,.684431940
18,-2.740570437254e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-25.3376674652100,Volt DC,100,T,2W,F,F,03/21/2022,16:25:54,.229261220
