Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1647888397
Base Time Fractional,.913600640
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-4.410913648223e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000088498200,Volt DC,1,T,2W,F,F,03/21/2022,18:46:37,.913600640
2,-2.816987788867e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0099930129945,Volt DC,1,T,2W,F,F,03/21/2022,18:46:38,.458454940
3,-2.613756780456e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0199960283935,Volt DC,1,T,2W,F,F,03/21/2022,18:46:39,.003271460
4,-1.70211449102e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0300012156367,Volt DC,1,T,2W,F,F,03/21/2022,18:46:39,.548094240
5,-9.948092696832e-13,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0399993062019,Volt DC,1,T,2W,F,F,03/21/2022,18:46:40,.092919280
6,1.700838948848e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0500092469156,Volt DC,1,T,2W,F,F,03/21/2022,18:46:40,.637729460
7,4.095633207579e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0600113496184,Volt DC,1,T,2W,F,F,03/21/2022,18:46:41,.182550600
8,7.93136736843e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0700135678053,Volt DC,1,T,2W,F,F,03/21/2022,18:46:41,.727376160
9,1.104895133719e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0800148323178,Volt DC,1,T,2W,F,F,03/21/2022,18:46:42,.272198280
10,1.597148802102e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0899842977524,Volt DC,1,T,2W,F,F,03/21/2022,18:46:42,.817023800
11,2.239821661476e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0999887809157,Volt DC,1,T,2W,F,F,03/21/2022,18:46:43,.361847760
12,3.07843889269e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1099901273847,Volt DC,1,T,2W,F,F,03/21/2022,18:46:43,.906670220
13,4.165761902097e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1199957281351,Volt DC,1,T,2W,F,F,03/21/2022,18:46:44,.451506980
14,5.477348574701e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1299980133772,Volt DC,1,T,2W,F,F,03/21/2022,18:46:44,.996333320
15,7.19841464214e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1400017738342,Volt DC,1,T,2W,F,F,03/21/2022,18:46:45,.541151980
16,9.374339082768e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1500017046928,Volt DC,1,T,2W,F,F,03/21/2022,18:46:46,.085958500
17,1.221441614518e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1600085347891,Volt DC,1,T,2W,F,F,03/21/2022,18:46:46,.630770460
18,1.583023712115e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1700065284967,Volt DC,1,T,2W,F,F,03/21/2022,18:46:47,.175606780
19,2.047682912121e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1800107508898,Volt DC,1,T,2W,F,F,03/21/2022,18:46:47,.720424120
20,2.638767648833e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1900166422129,Volt DC,1,T,2W,F,F,03/21/2022,18:46:48,.265229000
