Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1647886473
Base Time Fractional,.877740020
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-4.114777268915e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000079363381,Volt DC,1,T,2W,F,F,03/21/2022,18:14:33,.877740020
2,-3.732702688608e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0099934916943,Volt DC,1,T,2W,F,F,03/21/2022,18:14:34,.422588280
3,-3.051580863001e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0199963934720,Volt DC,1,T,2W,F,F,03/21/2022,18:14:34,.967405340
4,-1.735214229248e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0300012491643,Volt DC,1,T,2W,F,F,03/21/2022,18:14:35,.512240760
5,-4.65299760527e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0399997979403,Volt DC,1,T,2W,F,F,03/21/2022,18:14:36,.057056240
6,1.242783393557e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0500091314316,Volt DC,1,T,2W,F,F,03/21/2022,18:14:36,.601871300
7,3.371685916576e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0600114613771,Volt DC,1,T,2W,F,F,03/21/2022,18:14:37,.146691760
8,6.183320522268e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0700134262443,Volt DC,1,T,2W,F,F,03/21/2022,18:14:37,.691502020
9,9.739235112827e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0800154432654,Volt DC,1,T,2W,F,F,03/21/2022,18:14:38,.236334700
10,1.425421586321e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0899836868048,Volt DC,1,T,2W,F,F,03/21/2022,18:14:38,.781149160
11,2.014804434403e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0999890714884,Volt DC,1,T,2W,F,F,03/21/2022,18:14:39,.325960420
12,2.778641761125e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1099902093410,Volt DC,1,T,2W,F,F,03/21/2022,18:14:39,.870763440
13,3.740565357457e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1199954897165,Volt DC,1,T,2W,F,F,03/21/2022,18:14:40,.415594320
14,4.986329127377e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1299974918365,Volt DC,1,T,2W,F,F,03/21/2022,18:14:40,.960420980
15,6.543037223139e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1400008946657,Volt DC,1,T,2W,F,F,03/21/2022,18:14:41,.505244360
16,8.8181206781e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1500003188848,Volt DC,1,T,2W,F,F,03/21/2022,18:14:42,.050050920
17,1.116675862889e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1600077003241,Volt DC,1,T,2W,F,F,03/21/2022,18:14:42,.594881740
18,1.435158547558e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1700064837933,Volt DC,1,T,2W,F,F,03/21/2022,18:14:43,.139699400
19,1.881026223671e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1800098270178,Volt DC,1,T,2W,F,F,03/21/2022,18:14:43,.684515400
20,2.428966361379e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.1900160610676,Volt DC,1,T,2W,F,F,03/21/2022,18:14:44,.229335860
21,3.129972503402e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2000184655190,Volt DC,1,T,2W,F,F,03/21/2022,18:14:44,.774173180
22,4.032417511013e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2100211977959,Volt DC,1,T,2W,F,F,03/21/2022,18:14:45,.319003320
23,5.183882656468e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2199924886227,Volt DC,1,T,2W,F,F,03/21/2022,18:14:45,.863810440
24,6.665251905957e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2299936711788,Volt DC,1,T,2W,F,F,03/21/2022,18:14:46,.408621760
25,8.576368060176e-09,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2399900108576,Volt DC,1,T,2W,F,F,03/21/2022,18:14:46,.953428320
26,1.102139979281e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2499935626984,Volt DC,1,T,2W,F,F,03/21/2022,18:14:48,.104943160
27,1.419865203189e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2599954605103,Volt DC,1,T,2W,F,F,03/21/2022,18:14:48,.599796760
28,1.831096163585e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2699996232986,Volt DC,1,T,2W,F,F,03/21/2022,18:14:49,.094638240
29,2.364446061165e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2799979150295,Volt DC,1,T,2W,F,F,03/21/2022,18:14:49,.589471540
30,3.059426489926e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2900042235851,Volt DC,1,T,2W,F,F,03/21/2022,18:14:50,.084297040
31,3.966146522316e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2999998629093,Volt DC,1,T,2W,F,F,03/21/2022,18:14:50,.579112080
32,5.153912141509e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3099956810474,Volt DC,1,T,2W,F,F,03/21/2022,18:14:51,.073937640
33,6.718249068172e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3199993073940,Volt DC,1,T,2W,F,F,03/21/2022,18:14:51,.568787160
34,8.784004279505e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3299962580204,Volt DC,1,T,2W,F,F,03/21/2022,18:14:52,.063613140
35,1.153329378667e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3400185704231,Volt DC,1,T,2W,F,F,03/21/2022,18:14:53,.064618260
36,1.519406680472e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3500202298164,Volt DC,1,T,2W,F,F,03/21/2022,18:14:53,.165125060
37,2.008454060842e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3599895238876,Volt DC,1,T,2W,F,F,03/21/2022,18:14:53,.265623260
38,2.669503942343e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3699901103973,Volt DC,1,T,2W,F,F,03/21/2022,18:14:53,.366103760
39,3.565222925772e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.3799914121628,Volt DC,1,T,2W,F,F,03/21/2022,18:14:53,.466585840
