bias_voltage = 54.300 bias_dac = 2835 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665360 counts_off = 226 period_off = 0.100203 rate_off = 2255.41 ratee_off = 150.028 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665360 counts_on = 399 period_on = 0.101122 rate_on = 3945.71 ratee_on = 197.533 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665362 counts_off = 224 period_off = 0.101156 rate_off = 2214.4 ratee_off = 147.956 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665362 counts_on = 427 period_on = 0.100253 rate_on = 4259.21 ratee_on = 206.117 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665363 counts_off = 251 period_off = 0.100806 rate_off = 2489.93 ratee_off = 157.163 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665364 counts_on = 459 period_on = 0.1005 rate_on = 4567.18 ratee_on = 213.178 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665364 counts_off = 233 period_off = 0.100043 rate_off = 2328.99 ratee_off = 152.577 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665364 counts_on = 453 period_on = 0.100596 rate_on = 4503.18 ratee_on = 211.578 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665365 counts_off = 209 period_off = 0.100475 rate_off = 2080.12 ratee_off = 143.885 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665365 counts_on = 414 period_on = 0.100152 rate_on = 4133.73 ratee_on = 203.162 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665366 counts_off = 217 period_off = 0.100792 rate_off = 2152.95 ratee_off = 146.152 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665367 counts_on = 424 period_on = 0.100487 rate_on = 4219.47 ratee_on = 204.916 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665367 counts_off = 214 period_off = 0.101097 rate_off = 2116.78 ratee_off = 144.7 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665368 counts_on = 441 period_on = 0.100703 rate_on = 4379.22 ratee_on = 208.534 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665368 counts_off = 243 period_off = 0.10001 rate_off = 2429.75 ratee_off = 155.868 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665369 counts_on = 452 period_on = 0.10109 rate_on = 4471.28 ratee_on = 210.311 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665369 counts_off = 229 period_off = 0.100483 rate_off = 2278.99 ratee_off = 150.6 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665370 counts_on = 440 period_on = 0.100687 rate_on = 4369.96 ratee_on = 208.33 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665370 counts_off = 236 period_off = 0.100738 rate_off = 2342.72 ratee_off = 152.498 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665371 counts_on = 421 period_on = 0.100124 rate_on = 4204.77 ratee_on = 204.928 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665371 counts_off = 220 period_off = 0.100585 rate_off = 2187.2 ratee_off = 147.461 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665372 counts_on = 446 period_on = 0.100359 rate_on = 4444.04 ratee_on = 210.431 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665372 counts_off = 230 period_off = 0.100804 rate_off = 2281.66 ratee_off = 150.448 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665373 counts_on = 460 period_on = 0.100972 rate_on = 4555.71 ratee_on = 212.411 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665373 counts_off = 223 period_off = 0.100225 rate_off = 2225 ratee_off = 148.997 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665374 counts_on = 409 period_on = 0.100951 rate_on = 4051.45 ratee_on = 200.331 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665374 counts_off = 228 period_off = 0.100616 rate_off = 2266.05 ratee_off = 150.073 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665375 counts_on = 436 period_on = 0.100348 rate_on = 4344.9 ratee_on = 208.083 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665375 counts_off = 225 period_off = 0.100745 rate_off = 2233.35 ratee_off = 148.89 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665376 counts_on = 448 period_on = 0.101172 rate_on = 4428.11 ratee_on = 209.208 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665376 counts_off = 256 period_off = 0.100593 rate_off = 2544.9 ratee_off = 159.056 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665377 counts_on = 407 period_on = 0.100949 rate_on = 4031.73 ratee_on = 199.845 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665377 counts_off = 240 period_off = 0.100996 rate_off = 2376.34 ratee_off = 153.392 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665378 counts_on = 426 period_on = 0.100422 rate_on = 4242.1 ratee_on = 205.53 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665378 counts_off = 230 period_off = 0.100087 rate_off = 2298.01 ratee_off = 151.526 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665379 counts_on = 441 period_on = 0.100792 rate_on = 4375.37 ratee_on = 208.351 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665379 counts_off = 219 period_off = 0.100025 rate_off = 2189.46 ratee_off = 147.95 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665380 counts_on = 433 period_on = 0.101166 rate_on = 4280.08 ratee_on = 205.687 temperature_on = -30.3
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665380 counts_off = 252 period_off = 0.10052 rate_off = 2506.97 ratee_off = 157.924 temperature_off = -30.4  threshold_on = 12 timestamp_on = 1645665381 counts_on = 422 period_on = 0.100151 rate_on = 4213.65 ratee_on = 205.117 temperature_on = -30.4
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665382 counts_off = 266 period_off = 0.101038 rate_off = 2632.68 ratee_off = 161.42 temperature_off = -30.4  threshold_on = 12 timestamp_on = 1645665382 counts_on = 420 period_on = 0.100009 rate_on = 4199.61 ratee_on = 204.92 temperature_on = -30.4
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665382 counts_off = 244 period_off = 0.10106 rate_off = 2414.4 ratee_off = 154.566 temperature_off = -30.4  threshold_on = 12 timestamp_on = 1645665383 counts_on = 430 period_on = 0.100153 rate_on = 4293.42 ratee_on = 207.047 temperature_on = -30.4
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665383 counts_off = 227 period_off = 0.100641 rate_off = 2255.55 ratee_off = 149.706 temperature_off = -30.4  threshold_on = 12 timestamp_on = 1645665384 counts_on = 450 period_on = 0.100804 rate_on = 4464.11 ratee_on = 210.44 temperature_on = -30.4
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665385 counts_off = 243 period_off = 0.100012 rate_off = 2429.7 ratee_off = 155.865 temperature_off = -30.4  threshold_on = 12 timestamp_on = 1645665385 counts_on = 447 period_on = 0.100598 rate_on = 4443.42 ratee_on = 210.166 temperature_on = -30.4
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665386 counts_off = 252 period_off = 0.101066 rate_off = 2493.42 ratee_off = 157.071 temperature_off = -30.4  threshold_on = 12 timestamp_on = 1645665386 counts_on = 426 period_on = 0.100142 rate_on = 4253.97 ratee_on = 206.105 temperature_on = -30.4
bias_voltage = 54.800 bias_dac = 2861 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665387 counts_off = 227 period_off = 0.100169 rate_off = 2266.17 ratee_off = 150.411 temperature_off = -30.4  threshold_on = 12 timestamp_on = 1645665387 counts_on = 494 period_on = 0.100545 rate_on = 4913.24 ratee_on = 221.057 temperature_on = -30.4
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665388 counts_off = 260 period_off = 0.101082 rate_off = 2572.17 ratee_off = 159.519 temperature_off = -30.4  threshold_on = 12 timestamp_on = 1645665389 counts_on = 433 period_on = 0.100608 rate_on = 4303.84 ratee_on = 206.829 temperature_on = -30.4
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665389 counts_off = 251 period_off = 0.101039 rate_off = 2484.19 ratee_off = 156.801 temperature_off = -30.4  threshold_on = 12 timestamp_on = 1645665390 counts_on = 446 period_on = 0.10092 rate_on = 4419.33 ratee_on = 209.261 temperature_on = -30.4
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665391 counts_off = 232 period_off = 0.101141 rate_off = 2293.83 ratee_off = 150.597 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665391 counts_on = 461 period_on = 0.101011 rate_on = 4563.86 ratee_on = 212.56 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665391 counts_off = 290 period_off = 0.100448 rate_off = 2887.06 ratee_off = 169.534 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665392 counts_on = 472 period_on = 0.100445 rate_on = 4699.08 ratee_on = 216.293 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665392 counts_off = 241 period_off = 0.100358 rate_off = 2401.41 ratee_off = 154.688 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665393 counts_on = 475 period_on = 0.100017 rate_on = 4749.19 ratee_on = 217.908 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665394 counts_off = 231 period_off = 0.100579 rate_off = 2296.71 ratee_off = 151.113 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665394 counts_on = 513 period_on = 0.100449 rate_on = 5107.09 ratee_on = 225.483 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665394 counts_off = 249 period_off = 0.100441 rate_off = 2479.06 ratee_off = 157.104 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665395 counts_on = 466 period_on = 0.100688 rate_on = 4628.14 ratee_on = 214.395 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665396 counts_off = 281 period_off = 0.100262 rate_off = 2802.65 ratee_off = 167.192 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665396 counts_on = 459 period_on = 0.100843 rate_on = 4551.62 ratee_on = 212.451 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665397 counts_off = 258 period_off = 0.100476 rate_off = 2567.77 ratee_off = 159.862 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665397 counts_on = 486 period_on = 0.100582 rate_on = 4831.87 ratee_on = 219.178 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665398 counts_off = 227 period_off = 0.100196 rate_off = 2265.57 ratee_off = 150.371 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665398 counts_on = 428 period_on = 0.100178 rate_on = 4272.4 ratee_on = 206.514 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665399 counts_off = 230 period_off = 0.100811 rate_off = 2281.5 ratee_off = 150.437 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665399 counts_on = 484 period_on = 0.100819 rate_on = 4800.69 ratee_on = 218.213 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665400 counts_off = 225 period_off = 0.100109 rate_off = 2247.55 ratee_off = 149.837 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665400 counts_on = 474 period_on = 0.100628 rate_on = 4710.4 ratee_on = 216.356 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665401 counts_off = 250 period_off = 0.100892 rate_off = 2477.9 ratee_off = 156.716 temperature_off = -30.3  threshold_on = 12 timestamp_on = 1645665401 counts_on = 477 period_on = 0.100801 rate_on = 4732.11 ratee_on = 216.668 temperature_on = -30.3
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665402 counts_off = 294 period_off = 0.100719 rate_off = 2919.02 ratee_off = 170.241 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665402 counts_on = 467 period_on = 0.100204 rate_on = 4660.5 ratee_on = 215.662 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665403 counts_off = 242 period_off = 0.100035 rate_off = 2419.15 ratee_off = 155.509 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665403 counts_on = 471 period_on = 0.101084 rate_on = 4659.49 ratee_on = 214.698 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665404 counts_off = 281 period_off = 0.100719 rate_off = 2789.94 ratee_off = 166.434 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665404 counts_on = 525 period_on = 0.100198 rate_on = 5239.64 ratee_on = 228.677 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665405 counts_off = 251 period_off = 0.100304 rate_off = 2502.4 ratee_off = 157.95 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665405 counts_on = 448 period_on = 0.100235 rate_on = 4469.49 ratee_on = 211.164 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665406 counts_off = 248 period_off = 0.100615 rate_off = 2464.84 ratee_off = 156.517 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665406 counts_on = 463 period_on = 0.100249 rate_on = 4618.5 ratee_on = 214.64 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665407 counts_off = 264 period_off = 0.100072 rate_off = 2638.1 ratee_off = 162.364 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665407 counts_on = 453 period_on = 0.10077 rate_on = 4495.41 ratee_on = 211.213 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665408 counts_off = 254 period_off = 0.100282 rate_off = 2532.86 ratee_off = 158.926 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665409 counts_on = 426 period_on = 0.10045 rate_on = 4240.9 ratee_on = 205.472 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665409 counts_off = 285 period_off = 0.101229 rate_off = 2815.41 ratee_off = 166.77 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665409 counts_on = 471 period_on = 0.100187 rate_on = 4701.23 ratee_on = 216.621 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665410 counts_off = 274 period_off = 0.100518 rate_off = 2725.87 ratee_off = 164.676 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665410 counts_on = 445 period_on = 0.100894 rate_on = 4410.55 ratee_on = 209.08 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665411 counts_off = 254 period_off = 0.101182 rate_off = 2510.33 ratee_off = 157.512 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665412 counts_on = 454 period_on = 0.100812 rate_on = 4503.44 ratee_on = 211.357 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665412 counts_off = 267 period_off = 0.100269 rate_off = 2662.84 ratee_off = 162.963 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665412 counts_on = 468 period_on = 0.101193 rate_on = 4624.85 ratee_on = 213.784 temperature_on = -30.2
bias_voltage = 55.300 bias_dac = 2887 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665413 counts_off = 257 period_off = 0.10034 rate_off = 2561.29 ratee_off = 159.769 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665414 counts_on = 487 period_on = 0.100174 rate_on = 4861.54 ratee_on = 220.297 temperature_on = -30.2
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665415 counts_off = 287 period_off = 0.10064 rate_off = 2851.74 ratee_off = 168.333 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665415 counts_on = 537 period_on = 0.101044 rate_on = 5314.52 ratee_on = 229.338 temperature_on = -30.2
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665416 counts_off = 279 period_off = 0.100113 rate_off = 2786.86 ratee_off = 166.845 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665416 counts_on = 469 period_on = 0.100359 rate_on = 4673.21 ratee_on = 215.789 temperature_on = -30.2
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665417 counts_off = 288 period_off = 0.100099 rate_off = 2877.17 ratee_off = 169.539 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665417 counts_on = 514 period_on = 0.100512 rate_on = 5113.83 ratee_on = 225.562 temperature_on = -30.2
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665418 counts_off = 275 period_off = 0.100952 rate_off = 2724.07 ratee_off = 164.268 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665418 counts_on = 522 period_on = 0.100456 rate_on = 5196.32 ratee_on = 227.437 temperature_on = -30.2
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665419 counts_off = 295 period_off = 0.10117 rate_off = 2915.88 ratee_off = 169.769 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665419 counts_on = 520 period_on = 0.101026 rate_on = 5147.18 ratee_on = 225.719 temperature_on = -30.2
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665420 counts_off = 293 period_off = 0.100915 rate_off = 2903.44 ratee_off = 169.621 temperature_off = -30.2  threshold_on = 12 timestamp_on = 1645665420 counts_on = 488 period_on = 0.101056 rate_on = 4829 ratee_on = 218.599 temperature_on = -30.1
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665421 counts_off = 284 period_off = 0.100442 rate_off = 2827.52 ratee_off = 167.782 temperature_off = -30.1  threshold_on = 12 timestamp_on = 1645665421 counts_on = 522 period_on = 0.100206 rate_on = 5209.26 ratee_on = 228.003 temperature_on = -30.1
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665422 counts_off = 269 period_off = 0.100973 rate_off = 2664.07 ratee_off = 162.431 temperature_off = -30.1  threshold_on = 12 timestamp_on = 1645665423 counts_on = 486 period_on = 0.100501 rate_on = 4835.77 ratee_on = 219.355 temperature_on = -30.1
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665423 counts_off = 255 period_off = 0.100572 rate_off = 2535.49 ratee_off = 158.778 temperature_off = -30.1  threshold_on = 12 timestamp_on = 1645665424 counts_on = 510 period_on = 0.100972 rate_on = 5050.89 ratee_on = 223.657 temperature_on = -30.1
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665424 counts_off = 267 period_off = 0.10081 rate_off = 2648.55 ratee_off = 162.089 temperature_off = -30.1  threshold_on = 12 timestamp_on = 1645665424 counts_on = 527 period_on = 0.100089 rate_on = 5265.32 ratee_on = 229.361 temperature_on = -30.1
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665425 counts_off = 251 period_off = 0.100085 rate_off = 2507.86 ratee_off = 158.295 temperature_off = -30.1  threshold_on = 12 timestamp_on = 1645665426 counts_on = 504 period_on = 0.100714 rate_on = 5004.27 ratee_on = 222.908 temperature_on = -30.1
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665426 counts_off = 266 period_off = 0.100431 rate_off = 2648.58 ratee_off = 162.395 temperature_off = -30.1  threshold_on = 12 timestamp_on = 1645665427 counts_on = 528 period_on = 0.100922 rate_on = 5231.78 ratee_on = 227.684 temperature_on = -30.1
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665427 counts_off = 286 period_off = 0.100889 rate_off = 2834.8 ratee_off = 167.625 temperature_off = -30.1  threshold_on = 12 timestamp_on = 1645665428 counts_on = 502 period_on = 0.100286 rate_on = 5005.67 ratee_on = 223.414 temperature_on = -30.0
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665428 counts_off = 287 period_off = 0.10025 rate_off = 2862.85 ratee_off = 168.989 temperature_off = -30.0  threshold_on = 12 timestamp_on = 1645665429 counts_on = 505 period_on = 0.100783 rate_on = 5010.75 ratee_on = 222.976 temperature_on = -30.0
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665429 counts_off = 261 period_off = 0.100446 rate_off = 2598.4 ratee_off = 160.837 temperature_off = -30.0  threshold_on = 12 timestamp_on = 1645665430 counts_on = 498 period_on = 0.100218 rate_on = 4969.19 ratee_on = 222.675 temperature_on = -30.0
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665430 counts_off = 272 period_off = 0.100661 rate_off = 2702.14 ratee_off = 163.841 temperature_off = -30.0  threshold_on = 12 timestamp_on = 1645665431 counts_on = 513 period_on = 0.100642 rate_on = 5097.25 ratee_on = 225.049 temperature_on = -30.0
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665431 counts_off = 295 period_off = 0.100743 rate_off = 2928.25 ratee_off = 170.489 temperature_off = -30.0  threshold_on = 12 timestamp_on = 1645665432 counts_on = 542 period_on = 0.100749 rate_on = 5379.7 ratee_on = 231.078 temperature_on = -29.9
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665432 counts_off = 238 period_off = 0.100928 rate_off = 2358.12 ratee_off = 152.854 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665433 counts_on = 494 period_on = 0.100902 rate_on = 4895.83 ratee_on = 220.274 temperature_on = -29.9
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665433 counts_off = 291 period_off = 0.101096 rate_off = 2878.45 ratee_off = 168.738 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665434 counts_on = 471 period_on = 0.100152 rate_on = 4702.84 ratee_on = 216.696 temperature_on = -29.9
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665434 counts_off = 299 period_off = 0.100889 rate_off = 2963.67 ratee_off = 171.393 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665435 counts_on = 496 period_on = 0.101001 rate_on = 4910.83 ratee_on = 220.503 temperature_on = -29.9
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665435 counts_off = 256 period_off = 0.100746 rate_off = 2541.04 ratee_off = 158.815 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665436 counts_on = 522 period_on = 0.100626 rate_on = 5187.51 ratee_on = 227.051 temperature_on = -29.9
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665436 counts_off = 288 period_off = 0.101139 rate_off = 2847.57 ratee_off = 167.795 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665437 counts_on = 484 period_on = 0.100382 rate_on = 4821.59 ratee_on = 219.163 temperature_on = -29.9
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665437 counts_off = 290 period_off = 0.100317 rate_off = 2890.83 ratee_off = 169.755 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665438 counts_on = 517 period_on = 0.100882 rate_on = 5124.8 ratee_on = 225.388 temperature_on = -29.9
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665438 counts_off = 294 period_off = 0.100157 rate_off = 2935.39 ratee_off = 171.195 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665439 counts_on = 509 period_on = 0.100066 rate_on = 5086.66 ratee_on = 225.462 temperature_on = -29.9
bias_voltage = 55.800 bias_dac = 2913 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665439 counts_off = 280 period_off = 0.101108 rate_off = 2769.31 ratee_off = 165.498 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665440 counts_on = 467 period_on = 0.100812 rate_on = 4632.39 ratee_on = 214.361 temperature_on = -29.9
bias_voltage = 56.300 bias_dac = 2939 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665441 counts_off = 311 period_off = 0.100365 rate_off = 3098.68 ratee_off = 175.71 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665442 counts_on = 526 period_on = 0.100328 rate_on = 5242.79 ratee_on = 228.597 temperature_on = -29.9
bias_voltage = 56.300 bias_dac = 2939 pulse_voltage = 960  threshold_off = 12 timestamp_off = 1645665442 counts_off = 299 period_off = 0.100471 rate_off = 2975.99 ratee_off = 172.106 temperature_off = -29.9  threshold_on = 12 timestamp_on = 1645665443 counts_on = 517 period_on = 0.100506 rate_on = 5143.95 ratee_on = 226.231 temperature_on = -29.9
